"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=pilosa&show=full"
"Access Time","Fri 2017-03-10 17:36:31 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","pilosa"
"","timerule","major"
"","taxon_status","all"
"","show","full"
"Elapsed Time","0.105"
"Records Found","865"
"Records Returned","865"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","composition","architecture","thickness","reinforcement"
"1315927","occ","","","176625","Hapalops sp.","genus","43614","","Hapalops","","genus","43614","Santacrucian","","17.5","16.3","Fernicola et al.","2014","58194","Chordata","Mammalia","Xenarthra","","Hapalops","","","","","-71.069443","-50.254723","Yaten Huageno","176593","","AR","Santa Cruz","","stated in text","seconds","local area","An old Ameghino locality relocated by Fernicola et al. (2014). \r\n\r\n""We located an outcrop of about 2 km in length from East (S 50 15017.4800 e W 71 409.5600) to West (S 50 15017.4800 e W 71 40 9.5600 ) within the lands of Ea. El Refugio (Topographic chart Estancia Cerro Fortaleza, 5172-5) (Fig. 6).""","gp_mid","-68.73","-49.56","291","AR","","Santa Cruz","","","formation","","","","","","","","","""This outcrop corresponds entirely to the SCF which lies horizontally, and is composed of 90 m of brown and greenish siltstone, sandstone and tuff beds. Fine- grained beds are tabular and sandstone deposits appear as lentic- ular bodies (Fig. 6).""","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","C. Ameghino","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316147","occ","","","176585","Protamandua rothi","species","318381","","Protamandua rothi","","species","318381","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","Myrmecophagidae","Protamandua","","","","","-69.083336","-51.150002","10 miles south of Coy Inlet","27313","15 km south of Coy Inlet","AR","Santa Cruz","","stated in text","minutes","local area","May be the same as Cañadón Silva (coll. 176584)","gp_mid","-66.85","-50.52","291","AR","","Santa Cruz","","","formation","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","insectivore","viviparous","","hydroxyapatite","","",""
"1316148","occ","","","27313","Myrmecophagidae indet.","family","43652","","Myrmecophagidae","","family","43652","Middle Miocene","","15.97","11.608","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","Myrmecophagidae","","","","","","-70.000000","-50.000000","Santa Cruz Formation","","","AR","Santa Cruz","","estimated from map","degrees","","","gp_mid","-68.30","-49.33","291","AR","","Santa Cruz","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","5","","","","","","terrestrial","","actively mobile","ground dwelling","","insectivore","viviparous","","hydroxyapatite","","",""
"1316149","occ","","","27313","n. gen. Protamandua n. sp. rothi","species","318381","","Protamandua rothi","","species","318381","Middle Miocene","","15.97","11.608","McDonald et al.","2008","58233","Chordata","Mammalia","Xenarthra","Myrmecophagidae","Protamandua","","","1","specimens","-70.000000","-50.000000","Santa Cruz Formation","","","AR","Santa Cruz","","estimated from map","degrees","","","gp_mid","-68.30","-49.33","291","AR","","Santa Cruz","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","5","","","","","","terrestrial","","actively mobile","ground dwelling","","insectivore","viviparous","","hydroxyapatite","","",""
"1316150","occ","","","27313","n. gen. Promyrmephagus n. sp. euryarthrus","species","318383","subjective synonym of","Protamandua rothi","","species","318381","Middle Miocene","","15.97","11.608","McDonald et al.","2008","58233","Chordata","Mammalia","Xenarthra","Myrmecophagidae","Protamandua","","","1","specimens","-70.000000","-50.000000","Santa Cruz Formation","","","AR","Santa Cruz","","estimated from map","degrees","","","gp_mid","-68.30","-49.33","291","AR","","Santa Cruz","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","5","","","","","","terrestrial","","actively mobile","ground dwelling","","insectivore","viviparous","","hydroxyapatite","","",""
"1316151","occ","","","176603","Eucholoeops sp.","genus","43599","","Eucholoeops","","genus","43599","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 6","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316152","occ","","","176643","Eucholoeops ingens","species","244662","","Eucholoeops ingens","","species","244662","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 7.2","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316153","occ","","","176602","Eucholoeops ingens","species","244662","","Eucholoeops ingens","","species","244662","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 5.3","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316154","occ","","","142529","Eucholoeops ingens","species","244662","","Eucholoeops ingens","","species","244662","Early Miocene","","23.03","15.97","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.150002","-51.016666","Campo Barranca","","","AR","Santa Cruz","","stated in text","minutes","local area","2 km south of Punta Sur, at the mouth of the Coyle River, and 6 km north of the entrance to the beach at Estancia La Costa (ELC)","gp_mid","-66.28","-50.41","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","Dates from three levels in the lower one-third of the Santa Cruz fossiliferous beds at Monte Observación, rangebetween 16.42 Ma and 16.18 Ma and between 16.56 Ma and 16.28 Ma at Monte León. The dates are not wholly concordant but permit the assignment of the bulk of the coastal Santacrucian faunas to the late–early Miocene","Greenish silty clay. In places, the clay is finely laminated — some layers have ripple marks and others are carbon-rich. Elsewhere, it is bioturbated, preserving calcified root casts, and has poorly defined bedding.","claystone","green","","sandy","Y","","","","","","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","2003-2009","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316155","occ","","","176585","Eucholoeops fronto","species","244666","","Eucholoeops fronto","","species","244666","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.083336","-51.150002","10 miles south of Coy Inlet","27313","15 km south of Coy Inlet","AR","Santa Cruz","","stated in text","minutes","local area","May be the same as Cañadón Silva (coll. 176584)","gp_mid","-66.85","-50.52","291","AR","","Santa Cruz","","","formation","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316156","occ","","","176603","Eucholoeops cf. fronto","species","244666","","Eucholoeops fronto","","species","244666","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Eucholoeops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 6","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316157","occ","","","176603","cf. Hapalops sp.","genus","43614","","Hapalops","","genus","43614","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Hapalops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 6","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316158","occ","","","176602","cf. Hapalops sp.","genus","43614","","Hapalops","","genus","43614","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Hapalops","","","","","-69.099998","-51.200001","Puesto Estancia La Costa Fossiliferous Level 5.3","142533","","AR","Santa Cruz","","stated in text","minutes","local area","12 km south of the Estancia La Costa locality","gp_mid","-66.87","-50.57","291","AR","","Santa Cruz","","Estancia La Costa","formation","","","","","","","","","","claystone","green","","sandy","Y","sandstone","tuffaceous","","silty","Y","terrestrial indet.","","","macrofossils","some","many","","","","","","body","","","","","","","","","","","","","paleoecologic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316159","occ","","","87314","Hapalops sp.","genus","43614","","Hapalops","","genus","43614","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Hapalops","","","","","-69.466667","-51.566666","Killik Aike Norte","","Estancia Felton","AR","Santa Cruz","","based on nearby landmark","minutes","small collection","""Killik Aike Norte [basis of coordinate]... exposed in the northern cliffs of the estuary of the Rio Gallegos river""","gp_mid","-67.27","-50.92","291","AR","","Santa Cruz","","Estancia La Costa","group of beds","","","","","","","","the fossiliferous tuff yielded 40Ar/39Ar ages of 16.45 +/- 0.14, 16.5 +/- 0.2, and 16.5 +/- 0.3 Ma based on ""laser incremental-heating analyses of plagioclase""","vitric [volcanic] tuff","tuff","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","survey of museum collection","","some genera","","","","","specimen is in the Museo Regional Provincial ""Padre Manuel Jesús Molina"" Padre Molina, Vertebrate Paleontology Collection","remaining fauna not discussed","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
"1316160","occ","","","176599","Hapalops sp.","genus","43614","","Hapalops","","genus","43614","Santacrucian","","17.5","16.3","Bargo et al.","2012","58223","Chordata","Mammalia","Xenarthra","","Hapalops","","","","","-69.083336","-51.183334","Estancia La Costa Fossiliferous Level 3","176581","","AR","Santa Cruz","","stated in text","minutes","local area","","gp_mid","-66.85","-50.55","291","AR","","Santa Cruz","","","formation","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","hydroxyapatite","","",""
